Time;Action;Type;Martingale;Signal;Symbol;Volume;PriceAction;NewValue;Profit;Slippage;Value1;Value2;StopLoss;TakeProfit;Expiration;Comment;MagicID;Status;Ticket #
2022.01.01 00:00:00;Initial Deposit 1000.00 - leverage 1:2000;;;;;;;;;;;;;;;;;;
2022.01.03 02:30:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13803;1.13790;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 02:35:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13790;1.13783;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 02:40:03;Moving buy-stop;buy;;;EURUSD;0.01;1.13783;1.13763;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 02:45:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13763;1.13724;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 03:40:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13724;1.13710;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 03:45:02;Moving buy-stop;buy;;;EURUSD;0.01;1.13710;1.13702;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 03:50:02;Moving buy-stop;buy;;;EURUSD;0.01;1.13702;1.13684;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 03:55:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13684;1.13672;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 04:15:02;Moving buy-stop;buy;;;EURUSD;0.01;1.13672;1.13647;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 04:20:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13647;1.13603;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 04:25:01;Moving buy-stop;buy;;;EURUSD;0.01;1.13603;1.13602;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 04:30:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13602;1.13601;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 04:35:03;Moving buy-stop;buy;;;EURUSD;0.01;1.13601;1.13591;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 04:40:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13591;1.13590;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 04:45:01;Moving buy-stop;buy;;;EURUSD;0.01;1.13590;1.13589;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 04:50:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13589;1.13584;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 04:55:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13584;1.13583;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 05:00:02;Moving buy-stop;buy;;;EURUSD;0.01;1.13583;1.13553;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 05:05:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13553;1.13539;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 05:25:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13539;1.13535;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 05:30:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13535;1.13532;;;;;0.00000;0.00000;;;;OK;2
2022.01.03 07:05:27;Moving buy-stop;buy;;;EURUSD;0.01;1.13538;1.13504;;;;;0.00000;0.00000;;;;OK;3
2022.01.03 07:20:52;Moving buy-stop;buy;;;EURUSD;0.01;1.13504;1.13493;;;;;0.00000;0.00000;;;;OK;3
2022.01.03 07:35:21;Moving buy-stop;buy;;;EURUSD;0.01;1.13493;1.13483;;;;;0.00000;0.00000;;;;OK;3
2022.01.03 07:40:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13483;1.13469;;;;;0.00000;0.00000;;;;OK;3
2022.01.03 08:49:16;Modifying TP;buy;;;EURUSD;0.01;1.13471;1.13871;;;;;0.00000;1.13871;;;;OK;3
2022.01.03 11:10:00;Signal4 to close;buy;;Stochastic K;EURUSD;0.01;1.13477;;;50;1.13477;1.13494;;;;;;OK;3
2022.01.03 16:20:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13591;1.13555;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 16:25:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13555;1.13483;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 16:30:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13483;1.13446;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 16:35:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13446;1.13398;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 16:40:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13398;1.13383;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 16:50:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13383;1.13368;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 16:55:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13368;1.13333;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 17:00:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13333;1.13269;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 17:05:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13269;1.13213;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 17:10:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13213;1.13178;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 17:35:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13178;1.13136;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 17:40:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13136;1.13078;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 18:05:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13078;1.13050;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 18:35:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13050;1.13031;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 18:50:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13031;1.13029;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 18:55:04;Moving buy-stop;buy;;;EURUSD;0.01;1.13029;1.13006;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 19:00:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13006;1.12998;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 19:05:00;Moving buy-stop;buy;;;EURUSD;0.01;1.12998;1.12991;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 19:15:05;Moving buy-stop;buy;;;EURUSD;0.01;1.12991;1.12989;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 19:20:00;Moving buy-stop;buy;;;EURUSD;0.01;1.12989;1.12967;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 19:25:02;Moving buy-stop;buy;;;EURUSD;0.01;1.12967;1.12954;;;;;0.00000;0.00000;;;;OK;5
2022.01.03 19:35:00;Moving buy-stop;buy;;;EURUSD;0.01;1.12954;1.12932;;;;;0.00000;0.00000;;;;OK;5
2022.01.04 00:30:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13057;1.13037;;;;;0.00000;0.00000;;;;OK;6
2022.01.04 05:30:02;Moving buy-stop;buy;;;EURUSD;0.01;1.13116;1.13094;;;;;0.00000;0.00000;;;;OK;7
2022.01.04 06:00:17;Moving buy-stop;buy;;;EURUSD;0.01;1.13094;1.13085;;;;;0.00000;0.00000;;;;OK;7
2022.01.04 06:05:05;Moving buy-stop;buy;;;EURUSD;0.01;1.13085;1.13083;;;;;0.00000;0.00000;;;;OK;7
2022.01.04 08:02:58;Modifying TP;buy;;;EURUSD;0.01;1.13083;1.13483;;;;;0.00000;1.13483;;;;OK;7
2022.01.04 08:58:28;Signal3 to open;buy;2;;EURUSD;0.01;1.12933;;;50;1.12915;1.12933;;;;CP #2;3040;OK;8
2022.01.04 08:58:29;Modifying TP;buy;;;EURUSD;0.01;1.12933;1.13408;;;;;0.00000;1.13408;;;;OK;8
2022.01.04 08:58:29;Modifying TP;buy;;;EURUSD;0.01;1.13083;1.13408;;;;;0.00000;1.13408;;;;OK;7
2022.01.04 10:15:03;Moving sell-stop;sell;;;EURUSD;0.01;1.12767;1.12784;;;;;0.00000;0.00000;;;;OK;9
2022.01.04 10:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12784;1.12819;;;;;0.00000;0.00000;;;;OK;9
2022.01.04 10:25:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12819;1.12821;;;;;0.00000;0.00000;;;;OK;9
2022.01.04 10:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12821;1.12824;;;;;0.00000;0.00000;;;;OK;9
2022.01.04 11:25:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12824;1.12863;;;;;0.00000;0.00000;;;;OK;9
2022.01.04 11:25:00;Signal4 to close;buy;;Stochastic K;EURUSD;0.01;1.13038;;;50;1.13038;1.13053;;;;;;OK;8
2022.01.04 11:25:00;Signal4 to close;buy;;Stochastic K;EURUSD;0.01;1.13038;;;50;1.13038;1.13053;;;;;;OK;7
2022.01.04 11:30:02;Moving sell-stop;sell;;;EURUSD;0.01;1.12863;1.12869;;;;;0.00000;0.00000;;;;OK;9
2022.01.04 11:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12869;1.12923;;;;;0.00000;0.00000;;;;OK;9
2022.01.04 11:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12923;1.12927;;;;;0.00000;0.00000;;;;OK;9
2022.01.04 13:00:36;Modifying TP;sell;;;EURUSD;0.01;1.12927;1.12527;;;;;0.00000;1.12527;;;;OK;9
2022.01.04 13:05:34;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.12926;;;50;1.12907;1.12926;;;;;;OK;9
2022.01.04 17:25:01;Moving sell-stop;sell;;;EURUSD;0.01;1.12783;1.12837;;;;;0.00000;0.00000;;;;OK;13
2022.01.04 17:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12837;1.12879;;;;;0.00000;0.00000;;;;OK;13
2022.01.04 17:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12879;1.12942;;;;;0.00000;0.00000;;;;OK;13
2022.01.04 17:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12942;1.13005;;;;;0.00000;0.00000;;;;OK;13
2022.01.04 17:45:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13005;1.13032;;;;;0.00000;0.00000;;;;OK;13
2022.01.04 18:07:05;Modifying TP;sell;;;EURUSD;0.01;1.13032;1.12632;;;;;0.00000;1.12632;;;;OK;13
2022.01.04 18:35:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.12936;;;50;1.12917;1.12936;;;;;;OK;13
2022.01.04 21:40:02;Moving sell-stop;sell;;;EURUSD;0.01;1.12779;1.12781;;;;;0.00000;0.00000;;;;OK;15
2022.01.05 03:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12723;1.12728;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 03:40:24;Moving sell-stop;sell;;;EURUSD;0.01;1.12728;1.12734;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 03:55:05;Moving sell-stop;sell;;;EURUSD;0.01;1.12734;1.12748;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 04:15:01;Moving sell-stop;sell;;;EURUSD;0.01;1.12748;1.12752;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 04:25:01;Moving sell-stop;sell;;;EURUSD;0.01;1.12752;1.12754;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 04:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12754;1.12789;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 04:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12789;1.12812;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 05:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12812;1.12814;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 05:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12814;1.12818;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 05:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12818;1.12827;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 05:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12827;1.12831;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 05:45:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12831;1.12836;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 05:55:10;Moving sell-stop;sell;;;EURUSD;0.01;1.12836;1.12837;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 06:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12837;1.12844;;;;;0.00000;0.00000;;;;OK;16
2022.01.05 08:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12841;1.12856;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 08:45:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12856;1.12868;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 08:50:03;Moving sell-stop;sell;;;EURUSD;0.01;1.12868;1.12869;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 09:40:01;Moving sell-stop;sell;;;EURUSD;0.01;1.12869;1.12870;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 09:50:01;Moving sell-stop;sell;;;EURUSD;0.01;1.12870;1.12873;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 10:20:08;Moving sell-stop;sell;;;EURUSD;0.01;1.12873;1.12907;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 10:25:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12907;1.12933;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 10:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12933;1.12937;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 10:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12937;1.12955;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 12:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12955;1.12975;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 12:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12975;1.12978;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 12:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12978;1.12980;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 13:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12980;1.13016;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 13:25:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13016;1.13039;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 13:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13039;1.13043;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 13:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13043;1.13057;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 13:40:03;Moving sell-stop;sell;;;EURUSD;0.01;1.13057;1.13063;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 13:45:02;Moving sell-stop;sell;;;EURUSD;0.01;1.13063;1.13066;;;;;0.00000;0.00000;;;;OK;17
2022.01.05 14:40:09;Modifying TP;sell;;;EURUSD;0.01;1.13066;1.12666;;;;;0.00000;1.12666;;;;OK;17
2022.01.05 14:57:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13065;;;50;1.13049;1.13065;;;;;;OK;17
2022.01.05 15:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13034;1.13101;;;;;0.00000;0.00000;;;;OK;19
2022.01.05 16:00:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13101;1.13102;;;;;0.00000;0.00000;;;;OK;19
2022.01.05 16:10:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13102;1.13104;;;;;0.00000;0.00000;;;;OK;19
2022.01.05 16:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13104;1.13144;;;;;0.00000;0.00000;;;;OK;19
2022.01.05 16:25:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13144;1.13146;;;;;0.00000;0.00000;;;;OK;19
2022.01.05 16:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13146;1.13190;;;;;0.00000;0.00000;;;;OK;19
2022.01.05 16:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13190;1.13215;;;;;0.00000;0.00000;;;;OK;19
2022.01.05 17:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13215;1.13220;;;;;0.00000;0.00000;;;;OK;19
2022.01.05 17:10:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13220;1.13248;;;;;0.00000;0.00000;;;;OK;19
2022.01.05 17:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13248;1.13279;;;;;0.00000;0.00000;;;;OK;19
2022.01.05 17:25:02;Moving sell-stop;sell;;;EURUSD;0.01;1.13279;1.13304;;;;;0.00000;0.00000;;;;OK;19
2022.01.05 18:21:14;Modifying TP;sell;;;EURUSD;0.01;1.13302;1.12902;;;;;0.00000;1.12902;;;;OK;19
2022.01.05 19:21:04;Signal3 to open;sell;2;;EURUSD;0.01;1.13454;;;50;1.13454;1.13474;;;;CP #2;3040;OK;20
2022.01.05 19:21:04;Modifying TP;sell;;;EURUSD;0.01;1.13454;1.12978;;;;;0.00000;1.12978;;;;OK;20
2022.01.05 19:21:04;Modifying TP;sell;;;EURUSD;0.01;1.13302;1.12978;;;;;0.00000;1.12978;;;;OK;19
2022.01.05 21:10:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13148;;;50;1.13131;1.13148;;;;;;OK;20
2022.01.05 21:10:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13148;;;50;1.13131;1.13148;;;;;;OK;19
2022.01.05 23:30:02;Moving sell-stop;sell;;;EURUSD;0.01;1.12995;1.12998;;;;;0.00000;0.00000;;;;OK;23
2022.01.05 23:35:24;Moving sell-stop;sell;;;EURUSD;0.01;1.12998;1.13009;;;;;0.00000;0.00000;;;;OK;23
2022.01.05 23:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13009;1.13010;;;;;0.00000;0.00000;;;;OK;23
2022.01.06 00:05:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13010;1.13018;;;;;0.00000;0.00000;;;;OK;23
2022.01.06 01:45:04;Moving sell-stop;sell;;;EURUSD;0.01;1.13003;1.13008;;;;;0.00000;0.00000;;;;OK;24
2022.01.06 02:25:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13008;1.13010;;;;;0.00000;0.00000;;;;OK;24
2022.01.07 06:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12886;1.12891;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 06:50:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12891;1.12895;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 06:55:01;Moving sell-stop;sell;;;EURUSD;0.01;1.12895;1.12913;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 09:25:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12913;1.12914;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 09:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12914;1.12915;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 09:40:11;Moving sell-stop;sell;;;EURUSD;0.01;1.12915;1.12928;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 10:25:07;Moving sell-stop;sell;;;EURUSD;0.01;1.12928;1.12932;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 10:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12932;1.12941;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 10:35:07;Moving sell-stop;sell;;;EURUSD;0.01;1.12941;1.12947;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 10:40:01;Moving sell-stop;sell;;;EURUSD;0.01;1.12947;1.12952;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 10:45:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12952;1.12962;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 10:50:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12962;1.12972;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 10:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12972;1.12990;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 11:10:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12990;1.13003;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 11:20:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13003;1.13005;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 11:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13005;1.13022;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 11:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13022;1.13043;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 12:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13043;1.13052;;;;;0.00000;0.00000;;;;OK;26
2022.01.07 16:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13034;1.13077;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 16:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13077;1.13082;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 16:45:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13082;1.13083;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 16:50:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13083;1.13110;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 16:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13110;1.13136;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 17:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13136;1.13139;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 17:05:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13139;1.13154;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 17:10:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13154;1.13188;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 17:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13188;1.13200;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 17:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13200;1.13250;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 17:25:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13250;1.13271;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 17:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13271;1.13330;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 17:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13330;1.13332;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 18:05:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13332;1.13336;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 18:10:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13336;1.13359;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 19:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13359;1.13370;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 19:05:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13370;1.13390;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 19:25:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13390;1.13436;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 19:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13436;1.13445;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 20:05:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13445;1.13449;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 20:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13449;1.13456;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 20:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13456;1.13466;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 20:45:05;Moving sell-stop;sell;;;EURUSD;0.01;1.13466;1.13482;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 21:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13482;1.13501;;;;;0.00000;0.00000;;;;OK;27
2022.01.07 21:40:11;Moving sell-stop;sell;;;EURUSD;0.01;1.13501;1.13518;;;;;0.00000;0.00000;;;;OK;27
2022.01.10 01:14:26;Modifying TP;sell;;;EURUSD;0.01;1.13518;1.13118;;;;;0.00000;1.13118;;;;OK;27
2022.01.10 03:55:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13516;;;50;1.13496;1.13516;;;;;;OK;27
2022.01.10 04:00:15;Moving buy-stop;buy;;;EURUSD;0.01;1.13638;1.13617;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 04:05:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13617;1.13612;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 04:20:05;Moving buy-stop;buy;;;EURUSD;0.01;1.13612;1.13607;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 04:25:03;Moving buy-stop;buy;;;EURUSD;0.01;1.13607;1.13584;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 04:30:12;Moving buy-stop;buy;;;EURUSD;0.01;1.13584;1.13567;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 04:40:03;Moving buy-stop;buy;;;EURUSD;0.01;1.13567;1.13563;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 04:45:02;Moving buy-stop;buy;;;EURUSD;0.01;1.13563;1.13561;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 04:55:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13561;1.13556;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 05:00:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13556;1.13543;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 05:05:02;Moving buy-stop;buy;;;EURUSD;0.01;1.13543;1.13509;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 05:10:02;Moving buy-stop;buy;;;EURUSD;0.01;1.13509;1.13489;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 05:15:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13489;1.13482;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 05:20:02;Moving buy-stop;buy;;;EURUSD;0.01;1.13482;1.13480;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 05:25:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13480;1.13476;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 05:30:01;Moving buy-stop;buy;;;EURUSD;0.01;1.13476;1.13470;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 05:45:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13470;1.13456;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 05:50:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13456;1.13455;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 07:05:07;Moving buy-stop;buy;;;EURUSD;0.01;1.13455;1.13437;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 07:40:02;Moving buy-stop;buy;;;EURUSD;0.01;1.13437;1.13435;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 07:45:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13435;1.13428;;;;;0.00000;0.00000;;;;OK;29
2022.01.10 07:50:02;Moving buy-stop;buy;;;EURUSD;0.01;1.13428;1.13427;;;;;0.00000;0.00000;;;;OK;29
