Time;Action;Type;Martingale;Price;Signal;Symbol;Type;Volume;PriceAction;ValueX;Price1;Price2;Comment;MagicID;Status;Ticket #
2020.05.01 02:45:01;Signal to open;buy;2;1688.260;;XAUUSD;buy;0.16;1688.260;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;425
2020.05.01 08:55:04;Signal to open;buy;3;1675.910;;XAUUSD;buy;0.20;1675.910;50;0.000;0.000;CP18.06.2021.21:03 #3;234;OK;426
2020.05.05 11:06:59;Signal to open;buy;1;1710.300;BigCandle;XAUUSD;buy;0.14;1710.300;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;430
2020.05.05 11:06:59;Signal to open;sell;1;1708.420;BigCandle;XAUUSD;sell;0.14;1708.420;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;431
2020.05.05 12:30:00;Signal to open;buy;2;1698.070;;XAUUSD;buy;0.16;1698.070;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;433
2020.05.13 16:22:18;Signal to open;buy;1;1706.380;BigCandle;XAUUSD;buy;0.14;1706.380;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;436
2020.05.13 16:22:18;Signal to open;sell;1;1705.950;BigCandle;XAUUSD;sell;0.14;1705.950;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;437
2020.05.13 22:05:00;Signal to open;sell;2;1715.170;;XAUUSD;sell;0.16;1715.170;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;439
2020.05.14 18:00:00;Signal to open;sell;3;1731.800;;XAUUSD;sell;0.20;1731.800;50;0.000;0.000;CP18.06.2021.21:03 #3;234;OK;440
2020.05.15 19:20:00;Signal to open;sell;4;1749.070;;XAUUSD;sell;0.24;1749.070;50;0.000;0.000;CP18.06.2021.21:03 #4;234;OK;441
2020.05.18 07:35:05;Signal to open;sell;5;1760.560;;XAUUSD;sell;0.29;1760.560;50;0.000;0.000;CP18.06.2021.21:03 #5;234;OK;442
2020.06.01 01:01:12;Signal to open;buy;1;1737.640;BigCandle;XAUUSD;buy;0.15;1737.640;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;448
2020.06.01 01:01:12;Signal to open;sell;1;1732.640;BigCandle;XAUUSD;sell;0.15;1732.640;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;449
2020.06.01 02:25:03;Signal to open;sell;2;1739.550;;XAUUSD;sell;0.18;1739.550;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;451
2020.06.10 21:04:07;Signal to open;buy;1;1718.290;BigCandle;XAUUSD;buy;0.15;1718.290;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;454
2020.06.10 21:04:07;Signal to open;sell;1;1717.710;BigCandle;XAUUSD;sell;0.15;1717.710;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;455
2020.06.25 01:02:15;Signal to open;buy;1;1755.600;BigCandle;XAUUSD;buy;0.15;1755.600;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;458
2020.06.25 01:02:15;Signal to open;sell;1;1751.860;BigCandle;XAUUSD;sell;0.15;1751.860;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;459
2020.06.25 01:15:00;Signal to open;sell;2;1762.760;;XAUUSD;sell;0.18;1762.760;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;461
2020.07.09 18:04:53;Signal to open;buy;1;1799.240;BigCandle;XAUUSD;buy;0.15;1799.240;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;464
2020.07.09 18:04:53;Signal to open;sell;1;1798.230;BigCandle;XAUUSD;sell;0.15;1798.230;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;465
2020.07.09 21:45:00;Signal to open;sell;2;1803.930;;XAUUSD;sell;0.18;1803.930;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;467
2020.07.22 04:14:26;Signal to open;buy;1;1865.760;BigCandle;XAUUSD;buy;0.15;1865.760;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;470
2020.07.22 04:14:26;Signal to open;sell;1;1864.880;BigCandle;XAUUSD;sell;0.15;1864.880;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;471
2020.07.22 05:55:00;Signal to open;buy;2;1857.880;;XAUUSD;buy;0.18;1857.880;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;473
2020.07.27 06:23:07;Signal to open;buy;1;1928.130;BigCandle;XAUUSD;buy;0.15;1928.130;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;476
2020.07.27 06:23:07;Signal to open;sell;1;1926.970;BigCandle;XAUUSD;sell;0.15;1926.970;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;477
2020.07.27 08:20:00;Signal to open;sell;2;1935.070;;XAUUSD;sell;0.18;1935.070;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;479
2020.07.28 02:05:00;Signal to open;sell;3;1951.670;;XAUUSD;sell;0.21;1951.670;50;0.000;0.000;CP18.06.2021.21:03 #3;234;OK;480
2020.07.28 05:50:00;Signal to open;sell;4;1971.490;;XAUUSD;sell;0.25;1971.490;50;0.000;0.000;CP18.06.2021.21:03 #4;234;OK;481
2020.07.28 10:34:23;Signal to open;buy;1;1926.920;BigCandle;XAUUSD;buy;0.15;1926.920;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;486
2020.07.28 10:34:23;Signal to open;sell;1;1926.130;BigCandle;XAUUSD;sell;0.15;1926.130;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;487
2020.07.29 17:14:50;Signal to open;buy;1;1943.050;BigCandle;XAUUSD;buy;0.15;1943.050;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;490
2020.07.29 17:14:50;Signal to open;sell;1;1942.580;BigCandle;XAUUSD;sell;0.15;1942.580;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;491
2020.07.29 21:54:40;Signal to open;buy;1;1971.900;BigCandle;XAUUSD;buy;0.15;1971.900;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;494
2020.07.29 21:54:40;Signal to open;sell;1;1970.090;BigCandle;XAUUSD;sell;0.15;1970.090;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;495
2020.07.30 05:25:03;Signal to open;buy;2;1963.170;;XAUUSD;buy;0.18;1963.170;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;497
2020.07.30 13:20:00;Signal to open;buy;3;1952.440;;XAUUSD;buy;0.21;1952.440;50;0.000;0.000;CP18.06.2021.21:03 #3;234;OK;498
2020.07.31 10:04:25;Signal to open;buy;1;1973.560;BigCandle;XAUUSD;buy;0.15;1973.560;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;502
2020.07.31 10:04:25;Signal to open;sell;1;1972.800;BigCandle;XAUUSD;sell;0.15;1972.800;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;503
2020.08.03 01:00:22;Signal to open;buy;1;1992.190;BigCandle;XAUUSD;buy;0.15;1992.190;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;506
2020.08.03 01:00:22;Signal to open;sell;1;1990.600;BigCandle;XAUUSD;sell;0.15;1990.600;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;507
2020.08.03 02:25:01;Signal to open;buy;2;1981.840;;XAUUSD;buy;0.18;1981.840;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;509
2020.08.03 06:20:00;Signal to open;buy;3;1973.730;;XAUUSD;buy;0.21;1973.730;50;0.000;0.000;CP18.06.2021.21:03 #3;234;OK;510
2020.08.07 06:57:44;Signal to open;buy;1;2056.820;BigCandle;XAUUSD;buy;0.16;2056.820;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;514
2020.08.07 06:57:44;Signal to open;sell;1;2051.190;BigCandle;XAUUSD;sell;0.16;2051.190;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;515
2020.08.07 09:10:00;Signal to open;sell;2;2063.560;;XAUUSD;sell;0.19;2063.560;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;517
2020.08.07 15:32:28;Signal to open;buy;1;2052.890;BigCandle;XAUUSD;buy;0.16;2052.890;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;520
2020.08.07 15:32:28;Signal to open;sell;1;2051.790;BigCandle;XAUUSD;sell;0.16;2051.790;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;521
2020.08.10 01:02:35;Signal to open;buy;1;2027.940;BigCandle;XAUUSD;buy;0.16;2027.940;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;524
2020.08.10 01:02:35;Signal to open;sell;1;2022.900;BigCandle;XAUUSD;sell;0.16;2022.900;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;525
2020.08.10 03:25:02;Signal to open;sell;2;2033.390;;XAUUSD;sell;0.19;2033.390;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;527
2020.08.11 09:28:52;Signal to open;buy;1;1994.300;BigCandle;XAUUSD;buy;0.16;1994.300;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;530
2020.08.11 09:28:52;Signal to open;sell;1;1993.510;BigCandle;XAUUSD;sell;0.16;1993.510;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;531
2020.08.11 16:07:19;Signal to open;buy;1;1949.170;BigCandle;XAUUSD;buy;0.16;1949.170;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;534
2020.08.11 16:07:19;Signal to open;sell;1;1948.270;BigCandle;XAUUSD;sell;0.16;1948.270;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;535
2020.08.11 23:18:21;Signal to open;buy;1;1904.240;BigCandle;XAUUSD;buy;0.16;1904.240;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;538
2020.08.11 23:18:21;Signal to open;sell;1;1903.180;BigCandle;XAUUSD;sell;0.16;1903.180;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;539
2020.08.12 01:35:00;Signal to open;sell;2;1926.590;;XAUUSD;sell;0.19;1926.590;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;541
2020.08.12 04:44:18;Signal to open;buy;1;1904.280;BigCandle;XAUUSD;buy;0.16;1904.280;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;544
2020.08.12 04:44:18;Signal to open;sell;1;1902.300;BigCandle;XAUUSD;sell;0.16;1902.300;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;545
2020.08.12 07:10:00;Signal to open;buy;2;1879.870;;XAUUSD;buy;0.19;1879.870;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;547
2020.08.12 10:34:46;Signal to open;buy;1;1929.890;BigCandle;XAUUSD;buy;0.17;1929.890;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;550
2020.08.12 10:34:46;Signal to open;sell;1;1929.280;BigCandle;XAUUSD;sell;0.17;1929.280;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;551
2020.08.12 11:58:59;Signal to open;buy;1;1928.530;BigCandle;XAUUSD;buy;0.18;1928.530;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;554
2020.08.12 11:58:59;Signal to open;sell;1;1927.680;BigCandle;XAUUSD;sell;0.18;1927.680;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;555
2020.08.12 12:24:16;Signal to open;buy;1;1937.010;BigCandle;XAUUSD;buy;0.18;1937.010;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;558
2020.08.12 12:24:16;Signal to open;sell;1;1936.090;BigCandle;XAUUSD;sell;0.18;1936.090;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;559
2020.08.13 21:21:33;Signal to open;buy;1;1939.700;BigCandle;XAUUSD;buy;0.18;1939.700;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;562
2020.08.13 21:21:33;Signal to open;sell;1;1938.300;BigCandle;XAUUSD;sell;0.18;1938.300;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;563
2020.08.13 23:30:00;Signal to open;sell;2;1952.140;;XAUUSD;sell;0.21;1952.140;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;565
2020.08.18 17:07:23;Signal to open;buy;1;1996.850;BigCandle;XAUUSD;buy;0.18;1996.850;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;568
2020.08.18 17:07:23;Signal to open;sell;1;1995.810;BigCandle;XAUUSD;sell;0.18;1995.810;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;569
2020.08.19 17:58:27;Signal to open;buy;1;1961.890;BigCandle;XAUUSD;buy;0.18;1961.890;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;572
2020.08.19 17:58:27;Signal to open;sell;1;1961.320;BigCandle;XAUUSD;sell;0.18;1961.320;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;573
2020.08.19 21:08:00;Signal to open;buy;1;1959.380;BigCandle;XAUUSD;buy;0.18;1959.380;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;576
2020.08.19 21:08:00;Signal to open;sell;1;1958.900;BigCandle;XAUUSD;sell;0.18;1958.900;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;577
2020.08.19 23:10:00;Signal to open;buy;2;1938.990;;XAUUSD;buy;0.21;1938.990;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;579
2020.08.27 16:07:21;Signal to open;buy;1;1952.430;BigCandle;XAUUSD;buy;0.18;1952.430;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;582
2020.08.27 16:07:21;Signal to open;sell;1;1950.760;BigCandle;XAUUSD;sell;0.18;1950.760;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;583
2020.08.27 16:39:25;Signal to open;sell;1;1947.420;BigCandle;XAUUSD;sell;0.18;1947.420;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;586
2020.09.01 17:01:59;Signal to open;buy;1;1972.580;BigCandle;XAUUSD;buy;0.18;1972.580;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;588
2020.09.01 17:01:59;Signal to open;sell;1;1971.680;BigCandle;XAUUSD;sell;0.18;1971.680;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;589
2020.09.04 15:30:20;Signal to open;buy;1;1937.440;BigCandle;XAUUSD;buy;0.18;1937.440;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;592
2020.09.04 15:30:20;Signal to open;sell;1;1936.520;BigCandle;XAUUSD;sell;0.18;1936.520;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;593
2020.09.04 18:55:00;Signal to open;buy;2;1919.980;;XAUUSD;buy;0.21;1919.980;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;595
2020.09.16 21:02:03;Signal to open;buy;1;1969.680;BigCandle;XAUUSD;buy;0.18;1969.680;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;598
2020.09.16 21:02:03;Signal to open;sell;1;1969.130;BigCandle;XAUUSD;sell;0.18;1969.130;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;599
2020.09.21 17:22:12;Signal to open;buy;1;1900.310;BigCandle;XAUUSD;buy;0.18;1900.310;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;602
2020.09.21 17:22:12;Signal to open;sell;1;1899.880;BigCandle;XAUUSD;sell;0.18;1899.880;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;603
2020.09.21 18:17:30;Signal to open;buy;1;1887.470;BigCandle;XAUUSD;buy;0.18;1887.470;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;606
2020.09.21 18:17:30;Signal to open;sell;1;1887.080;BigCandle;XAUUSD;sell;0.18;1887.080;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;607
2020.11.04 03:00:06;Signal to open;buy;1;1884.170;BigCandle;XAUUSD;buy;0.18;1884.170;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;610
2020.11.04 03:00:06;Signal to open;sell;1;1880.680;BigCandle;XAUUSD;sell;0.18;1880.680;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;611
2020.11.04 04:15:00;Signal to open;sell;2;1903.600;;XAUUSD;sell;0.21;1903.600;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;613
2020.11.09 13:47:36;Signal to open;buy;1;1947.330;BigCandle;XAUUSD;buy;0.18;1947.330;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;616
2020.11.09 13:47:36;Signal to open;sell;1;1946.880;BigCandle;XAUUSD;sell;0.18;1946.880;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;617
2020.11.09 15:12:51;Signal to open;buy;1;1893.730;BigCandle;XAUUSD;buy;0.19;1893.730;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;620
2020.11.09 15:12:51;Signal to open;sell;1;1892.980;BigCandle;XAUUSD;sell;0.19;1892.980;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;621
2020.11.09 16:57:23;Signal to open;buy;1;1859.950;BigCandle;XAUUSD;buy;0.19;1859.950;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;624
2020.11.09 16:57:23;Signal to open;sell;1;1859.650;BigCandle;XAUUSD;sell;0.19;1859.650;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;625
2020.11.16 13:53:06;Signal to open;buy;1;1882.970;BigCandle;XAUUSD;buy;0.19;1882.970;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;628
2020.11.16 13:53:06;Signal to open;sell;1;1882.350;BigCandle;XAUUSD;sell;0.19;1882.350;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;629
2020.11.23 16:49:21;Signal to open;buy;1;1856.480;BigCandle;XAUUSD;buy;0.19;1856.480;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;632
2020.11.23 16:49:21;Signal to open;sell;1;1856.020;BigCandle;XAUUSD;sell;0.19;1856.020;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;633
2020.11.23 16:52:09;Signal to open;sell;1;1846.470;BigCandle;XAUUSD;sell;0.19;1846.470;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;636
2020.11.27 15:13:03;Signal to open;buy;1;1793.940;BigCandle;XAUUSD;buy;0.19;1793.940;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;638
2020.11.27 15:13:03;Signal to open;sell;1;1793.180;BigCandle;XAUUSD;sell;0.19;1793.180;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;639
2020.12.04 15:33:14;Signal to open;buy;1;1838.020;BigCandle;XAUUSD;buy;0.20;1838.020;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;642
2020.12.04 15:33:14;Signal to open;sell;1;1837.420;BigCandle;XAUUSD;sell;0.20;1837.420;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;643
2020.12.07 10:32:03;Signal to open;buy;1;1823.510;BigCandle;XAUUSD;buy;0.20;1823.510;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;646
2020.12.07 10:32:03;Signal to open;sell;1;1822.730;BigCandle;XAUUSD;sell;0.20;1822.730;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;647
2020.12.07 12:15:00;Signal to open;sell;2;1832.440;;XAUUSD;sell;0.24;1832.440;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;649
2020.12.07 16:40:00;Signal to open;sell;3;1845.290;;XAUUSD;sell;0.28;1845.290;50;0.000;0.000;CP18.06.2021.21:03 #3;234;OK;650
2020.12.07 18:05:00;Signal to open;sell;4;1865.390;;XAUUSD;sell;0.34;1865.390;50;0.000;0.000;CP18.06.2021.21:03 #4;234;OK;651
2020.12.08 21:25:00;Signal to open;sell;5;1872.980;;XAUUSD;sell;0.41;1872.980;50;0.000;0.000;CP18.06.2021.21:03 #5;234;OK;652
2020.12.21 11:47:00;Signal to open;buy;1;1885.380;BigCandle;XAUUSD;buy;0.21;1885.380;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;658
2020.12.21 11:47:00;Signal to open;sell;1;1884.600;BigCandle;XAUUSD;sell;0.21;1884.600;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;659
2021.01.06 14:43:36;Signal to open;buy;1;1935.010;BigCandle;XAUUSD;buy;0.22;1935.010;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;662
2021.01.06 14:43:36;Signal to open;sell;1;1934.050;BigCandle;XAUUSD;sell;0.22;1934.050;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;663
2021.01.08 10:00:22;Signal to open;buy;1;1890.580;BigCandle;XAUUSD;buy;0.22;1890.580;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;666
2021.01.08 10:00:22;Signal to open;sell;1;1889.540;BigCandle;XAUUSD;sell;0.22;1889.540;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;667
2021.01.08 19:27:30;Signal to open;buy;1;1843.340;BigCandle;XAUUSD;buy;0.22;1843.340;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;670
2021.01.08 19:27:30;Signal to open;sell;1;1842.970;BigCandle;XAUUSD;sell;0.22;1842.970;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;671
2021.01.11 01:03:36;Signal to open;buy;1;1856.780;BigCandle;XAUUSD;buy;0.22;1856.780;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;674
2021.01.11 01:03:36;Signal to open;sell;1;1855.460;BigCandle;XAUUSD;sell;0.22;1855.460;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;675
2021.01.11 02:30:00;Signal to open;buy;2;1843.330;;XAUUSD;buy;0.26;1843.330;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;677
2021.01.11 06:15:00;Signal to open;buy;3;1828.320;;XAUUSD;buy;0.31;1828.320;50;0.000;0.000;CP18.06.2021.21:03 #3;234;OK;678
2021.01.14 04:31:15;Signal to open;buy;1;1836.230;BigCandle;XAUUSD;buy;0.22;1836.230;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;682
2021.01.14 04:31:15;Signal to open;sell;1;1828.020;BigCandle;XAUUSD;sell;0.22;1828.020;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;683
2021.01.14 05:55:00;Signal to open;sell;2;1839.030;;XAUUSD;sell;0.26;1839.030;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;685
2021.01.14 19:15:00;Signal to open;sell;3;1848.240;;XAUUSD;sell;0.31;1848.240;50;0.000;0.000;CP18.06.2021.21:03 #3;234;OK;686
2021.01.18 01:35:42;Signal to open;buy;1;1805.510;BigCandle;XAUUSD;buy;0.22;1805.510;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;690
2021.01.18 01:35:42;Signal to open;sell;1;1803.300;BigCandle;XAUUSD;sell;0.22;1803.300;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;691
2021.01.18 02:50:00;Signal to open;sell;2;1819.790;;XAUUSD;sell;0.26;1819.790;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;693
2021.01.18 05:50:00;Signal to open;sell;3;1827.130;;XAUUSD;sell;0.31;1827.130;50;0.000;0.000;CP18.06.2021.21:03 #3;234;OK;694
2021.01.18 13:15:00;Signal to open;sell;4;1837.120;;XAUUSD;sell;0.38;1837.120;50;0.000;0.000;CP18.06.2021.21:03 #4;234;OK;695
2021.01.20 04:20:03;Signal to open;sell;5;1847.290;;XAUUSD;sell;0.45;1847.290;50;0.000;0.000;CP18.06.2021.21:03 #5;234;OK;696
2021.01.20 11:20:00;Signal to open;sell;6;1857.020;;XAUUSD;sell;0.54;1857.020;50;0.000;0.000;CP18.06.2021.21:03 #6;234;OK;697
2021.01.20 21:45:00;Signal to open;sell;7;1867.760;;XAUUSD;sell;0.65;1867.760;50;0.000;0.000;CP18.06.2021.21:03 #7;234;OK;698
2021.01.29 16:29:25;Signal to open;buy;1;1863.930;BigCandle;XAUUSD;buy;0.23;1863.930;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;706
2021.01.29 16:29:25;Signal to open;sell;1;1863.380;BigCandle;XAUUSD;sell;0.23;1863.380;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;707
2021.02.01 01:01:33;Signal to open;buy;1;1859.020;BigCandle;XAUUSD;buy;0.23;1859.020;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;710
2021.02.01 01:01:33;Signal to open;sell;1;1856.400;BigCandle;XAUUSD;sell;0.23;1856.400;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;711
2021.02.04 16:04:27;Signal to open;buy;1;1798.670;BigCandle;XAUUSD;buy;0.23;1798.670;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;714
2021.02.04 16:04:27;Signal to open;sell;1;1798.270;BigCandle;XAUUSD;sell;0.23;1798.270;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;715
2021.02.10 15:33:41;Signal to open;buy;1;1852.630;BigCandle;XAUUSD;buy;0.23;1852.630;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;718
2021.02.10 15:33:41;Signal to open;sell;1;1852.170;BigCandle;XAUUSD;sell;0.23;1852.170;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;719
2021.02.19 15:59:21;Signal to open;buy;1;1783.310;BigCandle;XAUUSD;buy;0.23;1783.310;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;722
2021.02.19 15:59:21;Signal to open;sell;1;1782.800;BigCandle;XAUUSD;sell;0.23;1782.800;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;723
2021.02.25 20:02:28;Signal to open;buy;1;1765.700;BigCandle;XAUUSD;buy;0.23;1765.700;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;726
2021.02.25 20:02:28;Signal to open;sell;1;1765.140;BigCandle;XAUUSD;sell;0.23;1765.140;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;727
2021.02.26 04:25:00;Signal to open;sell;2;1772.890;;XAUUSD;sell;0.27;1772.890;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;729
2021.02.26 07:31:52;Signal to open;buy;1;1759.490;BigCandle;XAUUSD;buy;0.23;1759.490;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;732
2021.02.26 07:31:52;Signal to open;sell;1;1758.060;BigCandle;XAUUSD;sell;0.23;1758.060;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;733
2021.03.10 15:34:53;Signal to open;buy;1;1722.770;BigCandle;XAUUSD;buy;0.23;1722.770;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;736
2021.03.10 15:34:53;Signal to open;sell;1;1722.410;BigCandle;XAUUSD;sell;0.23;1722.410;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;737
2021.05.04 18:12:52;Signal to open;buy;1;1784.740;BigCandle;XAUUSD;buy;0.23;1784.740;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;740
2021.05.04 18:12:52;Signal to open;sell;1;1784.430;BigCandle;XAUUSD;sell;0.23;1784.430;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;741
2021.05.06 16:38:37;Signal to open;buy;1;1807.160;BigCandle;XAUUSD;buy;0.23;1807.160;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;744
2021.05.06 16:38:37;Signal to open;sell;1;1806.760;BigCandle;XAUUSD;sell;0.23;1806.760;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;745
2021.05.07 15:30:51;Signal to open;buy;1;1828.820;BigCandle;XAUUSD;buy;0.23;1828.820;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;748
